fecha,valor
2025-03-05,1064.38
2025-03-06,1064.63
2025-03-07,1066.04
2025-03-10,1066.33
2025-03-11,1066.67
2025-03-12,1066.88
2025-03-13,1067.13
2025-03-14,1068.54
2025-03-17,1068.92
2025-03-18,1069.13
2025-03-19,1069.63
2025-03-20,1069.83
2025-03-21,1071.33
2025-03-25,1071.58
2025-03-26,1072.08
2025-03-27,1072.29
2025-03-28,1073.38
2025-03-31,1073.88
2025-04-01,1074.54
2025-04-03,1074.83
2025-04-04,1075.88
2025-04-07,1076.33
2025-04-08,1076.58
2025-04-09,1077.13
2025-04-10,1077.38
2025-04-11,1078.38
2025-04-14,1182.42
2025-04-15,1200.83
2025-04-16,1172.83
2025-04-21,1070.42
2025-04-22,1093.33
2025-04-23,1122.5
2025-04-24,1176.42
2025-04-25,1174.17
2025-04-28,1163.17
2025-04-29,1170.67
2025-04-30,1172.0
2025-05-05,1178.5
2025-05-06,1203.83
2025-05-07,1153.5
2025-05-08,1117.5
2025-05-09,1113.58
2025-05-12,1126.0
2025-05-13,1125.67
2025-05-14,1129.83
2025-05-15,1135.5
2025-05-16,1146.17
2025-05-19,1134.25
2025-05-20,1142.0
2025-05-21,1145.0
2025-05-22,1143.58
2025-05-23,1137.0
2025-05-26,1139.83
2025-05-27,1148.0
2025-05-28,1161.0
2025-05-29,1174.5
2025-05-30,1195.33
2025-06-02,1181.17
2025-06-03,1184.0
2025-06-04,1184.33
2025-06-05,1189.67
2025-06-06,1190.0
2025-06-09,1186.42
2025-06-10,1187.0
2025-06-11,1184.5
2025-06-12,1185.5
2025-06-13,1187.67
2025-06-17,1180.08
2025-06-18,1151.0
2025-06-19,1156.17
2025-06-23,1167.33
2025-06-24,1176.0
2025-06-25,1176.33
2025-06-26,1194.67
2025-06-27,1189.83
2025-06-30,1194.08
2025-07-01,1203.0
2025-07-02,1231.33
2025-07-03,1226.92
2025-07-04,1239.83
2025-07-07,1257.92
2025-07-08,1258.0
2025-07-10,1261.17
2025-07-11,1261.58
2025-07-14,1266.17
2025-07-15,1277.0
2025-07-16,1259.92
2025-07-17,1266.25
2025-07-18,1283.83
2025-07-21,1286.0
2025-07-22,1266.17
2025-07-23,1259.67
2025-07-24,1262.0
2025-07-25,1277.75
2025-07-28,1287.33
2025-07-29,1296.67
2025-07-30,1294.17
2025-07-31,1351.83
2025-08-01,1361.33
2025-08-04,1361.83
2025-08-05,1351.17
2025-08-06,1333.67
2025-08-07,1331.08
2025-08-08,1329.42
2025-08-11,1330.5
2025-08-12,1321.5
2025-08-13,1318.0
2025-08-14,1308.33
2025-08-18,1298.83
2025-08-19,1292.33
2025-08-20,1298.5
2025-08-21,1309.25
2025-08-22,1321.58
2025-08-25,1344.17
2025-08-26,1352.33
2025-08-27,1359.42
2025-08-28,1343.67
2025-08-29,1323.83
2025-09-01,1371.17
2025-09-02,1368.25
2025-09-03,1360.17
2025-09-04,1362.33
2025-09-05,1365.42
2025-09-08,1422.17
2025-09-09,1418.67
2025-09-10,1419.92
2025-09-11,1427.58
2025-09-12,1447.17
2025-09-15,1462.0
2025-09-16,1464.67
2025-09-17,1471.42
2025-09-18,1474.25
2025-09-19,1474.75
2025-09-22,1425.67
2025-09-23,1354.17
2025-09-24,1343.33
2025-09-25,1325.08
2025-09-26,1332.0
2025-09-29,1341.0
2025-09-30,1366.58
2025-10-01,1423.83
2025-10-02,1424.75
2025-10-03,1424.75
2025-10-06,1429.75
2025-10-07,1429.75
2025-10-08,1429.75
2025-10-09,1451.75
2025-10-13,1347.67
2025-10-14,1359.83
2025-10-15,1373.5
2025-10-16,1387.17
2025-10-17,1439.5
2025-10-20,1462.83
2025-10-21,1484.75
2025-10-22,1487.08
2025-10-23,1484.0
2025-10-24,1485.92
2025-10-27,1378.92
2025-10-28,1470.83
2025-10-29,1451.5
2025-10-30,1433.67
2025-10-31,1443.0
2025-11-03,1457.42
2025-11-04,1473.17
2025-11-05,1447.5
2025-11-07,1441.5
2025-11-10,1419.33
2025-11-11,1416.5
2025-11-12,1402.0
2025-11-13,1408.83
2025-11-14,1405.0
2025-11-17,1401.0
2025-11-18,1388.0
2025-11-19,1402.5
2025-11-20,1416.67
2025-11-25,1442.83
2025-11-26,1448.5
2025-11-27,1448.0
2025-11-28,1450.75
2025-12-01,1449.08
2025-12-02,1453.58
2025-12-03,1453.5
2025-12-04,1449.33
2025-12-05,1438.58
2025-12-09,1437.42
2025-12-10,1439.42
2025-12-11,1438.25
2025-12-12,1438.42
2025-12-15,1439.83
2025-12-16,1451.33
2025-12-17,1448.58
2025-12-18,1453.17
2025-12-19,1452.25
2025-12-22,1450.42
2025-12-23,1450.5
2025-12-26,1450.92
2025-12-29,1454.92
2025-12-30,1459.42
2026-01-02,1469.61
2026-01-05,1472.73
2026-01-06,1467.62
2026-01-07,1466.03
2026-01-08,1459.58
2026-01-09,1466.47
2026-01-12,1466.65
2026-01-13,1463.32
2026-01-14,1454.32
2026-01-15,1443.86
2026-01-16,1431.06
2026-01-19,1432.69
2026-01-20,1435.63
2026-01-21,1429.78
2026-01-22,1427.03
2026-01-23,1433.2
2026-01-26,1438.46
2026-01-27,1441.32
2026-01-28,1442.7
2026-01-29,1446.3
2026-01-30,1447.67
2026-02-02,1451.7
2026-02-03,1447.67
2026-02-04,1447.62
2026-02-05,1445.62
2026-02-06,1430.59
2026-02-09,1423.36
2026-02-10,1405.43
2026-02-11,1403.7
2026-02-12,1394.15
2026-02-13,1395.42
2026-02-18,1401.81
2026-02-19,1391.97
2026-02-20,1384.21
2026-02-23,1367.24
2026-02-24,1377.09
2026-02-25,1388.58
2026-02-26,1408.7
