fecha,valor
2024-02-26,27490.0
2024-02-27,27558.0
2024-02-28,27597.0
2024-02-29,26690.0
2024-03-01,27334.0
2024-03-04,27641.0
2024-03-05,27755.0
2024-03-06,27854.0
2024-03-07,28049.0
2024-03-08,28221.0
2024-03-11,28296.0
2024-03-12,28272.0
2024-03-13,28488.0
2024-03-14,28489.0
2024-03-15,28209.0
2024-03-18,28176.0
2024-03-19,27979.0
2024-03-20,28041.0
2024-03-21,28107.0
2024-03-22,28025.0
2024-03-25,28266.0
2024-03-26,27644.0
2024-03-27,27127.0
2024-04-03,27882.0
2024-04-04,28400.0
2024-04-05,28765.0
2024-04-08,28904.0
2024-04-09,29043.0
2024-04-10,29047.0
2024-04-11,29181.0
2024-04-12,29321.0
2024-04-15,29240.0
2024-04-16,29360.0
2024-04-17,29471.0
2024-04-18,29717.0
2024-04-19,29850.0
2024-04-22,29907.0
2024-04-23,29899.0
2024-04-24,30023.0
2024-04-25,30096.0
2024-04-26,30141.0
2024-04-29,29869.0
2024-04-30,27578.0
2024-05-02,28200.0
2024-05-03,28381.0
2024-05-06,27688.0
2024-05-07,27791.0
2024-05-08,27967.0
2024-05-09,28037.0
2024-05-10,28361.0
2024-05-13,28325.0
2024-05-14,28368.0
2024-05-15,28271.0
2024-05-16,28576.0
2024-05-17,28801.0
2024-05-20,28899.0
2024-05-21,29062.0
2024-05-22,29081.0
2024-05-23,29005.0
2024-05-24,29116.0
2024-05-27,29157.0
2024-05-28,29186.0
2024-05-29,29191.0
2024-05-30,29066.0
2024-05-31,28664.0
2024-06-03,29134.0
2024-06-04,29289.0
2024-06-05,29368.0
2024-06-06,29415.0
2024-06-07,29300.0
2024-06-10,29237.0
2024-06-11,29212.0
2024-06-12,29268.0
2024-06-13,29277.0
2024-06-14,29172.0
2024-06-18,29959.0
2024-06-19,29946.0
2024-06-24,29716.0
2024-06-25,29783.0
2024-06-26,29886.0
2024-06-27,29747.0
2024-06-28,29022.0
2024-07-01,29615.0
2024-07-02,29646.0
2024-07-03,29812.0
2024-07-04,29819.0
2024-07-05,29950.0
2024-07-08,28348.0
2024-07-10,28098.0
2024-07-11,28235.0
2024-07-12,28282.0
2024-07-15,28177.0
2024-07-16,27623.0
2024-07-17,27583.0
2024-07-18,27607.0
2024-07-19,27565.0
2024-07-22,27425.0
2024-07-23,27437.0
2024-07-24,27532.0
2024-07-25,27330.0
2024-07-26,27311.0
2024-07-29,27132.0
2024-07-30,26997.0
2024-07-31,26402.0
2024-08-01,27069.0
2024-08-02,27571.0
2024-08-05,28191.0
2024-08-06,27310.0
2024-08-07,27231.0
2024-08-08,27376.0
2024-08-09,27391.0
2024-08-12,27473.0
2024-08-13,27585.0
2024-08-14,27571.0
2024-08-15,27419.0
2024-08-16,27541.0
2024-08-19,27512.0
2024-08-20,27674.0
2024-08-21,27662.0
2024-08-22,27658.0
2024-08-23,27845.0
2024-08-26,27874.0
2024-08-27,27954.0
2024-08-28,27861.0
2024-08-29,27767.0
2024-08-30,26719.0
2024-09-02,26651.0
2024-09-03,27377.0
2024-09-04,27354.0
2024-09-05,27436.0
2024-09-06,27464.0
2024-09-09,27400.0
2024-09-10,27244.0
2024-09-11,27219.0
2024-09-12,27316.0
2024-09-13,27420.0
2024-09-16,26940.0
2024-09-17,26909.0
2024-09-18,27011.0
2024-09-19,27129.0
2024-09-20,27264.0
2024-09-23,27343.0
2024-09-24,28241.0
2024-09-25,28834.0
2024-09-26,29164.0
2024-09-27,29174.0
2024-09-30,27172.0
2024-10-01,28461.0
2024-10-02,29138.0
2024-10-03,29231.0
2024-10-04,28313.0
2024-10-07,28557.0
2024-10-08,28388.0
2024-10-09,28346.0
2024-10-10,28632.0
2024-10-14,28702.0
2024-10-15,28271.0
2024-10-16,28294.0
2024-10-17,28273.0
2024-10-18,28488.0
2024-10-21,28314.0
2024-10-22,28416.0
2024-10-23,28511.0
2024-10-24,29057.0
2024-10-25,29163.0
2024-10-28,29368.0
2024-10-29,29669.0
2024-10-30,29863.0
2024-10-31,28618.0
2024-11-01,29603.0
2024-11-04,30182.0
2024-11-05,30432.0
2024-11-07,29668.0
2024-11-08,29838.0
2024-11-11,29859.0
2024-11-12,29962.0
2024-11-13,30023.0
2024-11-14,30193.0
2024-11-15,29878.0
2024-11-19,30274.0
2024-11-20,30494.0
2024-11-21,30845.0
2024-11-22,30874.0
2024-11-25,30879.0
2024-11-26,30928.0
2024-11-27,31484.0
2024-11-28,31637.0
2024-11-29,30214.0
2024-12-02,31314.0
2024-12-03,31240.0
2024-12-04,31266.0
2024-12-05,31534.0
2024-12-06,31531.0
2024-12-09,31512.0
2024-12-10,31619.0
2024-12-11,31988.0
2024-12-12,31849.0
2024-12-13,31937.0
2024-12-16,31744.0
2024-12-17,32257.0
2024-12-18,32255.0
2024-12-19,32243.0
2024-12-20,32864.0
2024-12-23,32688.0
2024-12-26,32413.0
2024-12-27,31524.0
2024-12-30,29640.0
2025-01-02,31706.0
2025-01-03,32774.0
2025-01-06,32805.0
2025-01-07,32903.0
2025-01-08,31176.0
2025-01-09,30904.0
2025-01-10,31038.0
2025-01-13,30835.0
2025-01-14,30704.0
2025-01-15,30624.0
2025-01-16,30707.0
2025-01-17,30518.0
2025-01-20,30593.0
2025-01-21,30282.0
2025-01-22,30140.0
2025-01-23,29838.0
2025-01-24,29970.0
2025-01-27,29834.0
2025-01-28,29802.0
2025-01-29,29648.0
2025-01-30,29429.0
2025-01-31,28310.0
2025-02-03,29453.0
2025-02-04,29427.0
2025-02-05,29354.0
2025-02-06,28743.0
2025-02-07,28889.0
2025-02-10,28938.0
2025-02-11,28898.0
2025-02-12,28925.0
2025-02-13,28894.0
2025-02-14,28801.0
2025-02-17,28747.0
